Prey_Highest,Prey_Higher,Prey_Phylum,Prey_Class,Prey_Order,Prey_Family,Prey_Genus,Prey_Species,Prey_Species_Current,Prey_Count,Snake_Species,Snake_Subspecies,FullSpName,Age_Class,SVL(mm),Sex,Location,Latitude,Longitude,Citation,Full_Citation
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,22,Thamnophis_scaliger,,Thamnophis_scaliger,Adult,,Male,Mexico,19.70000,-99.87000,Reguera_et_al_2011,"Reguera, S., Santos, X., Feriche, M., Mociño-Deloya, E., Setser, K., & Pleguezuelos, J. M. (2011). Diet and energetic constraints of an earthworm specialist, the Mesa Central Blotched Garter Snake (Thamnophis scaliger). Canadian Journal of Zoology, 89(12), 1178–1187. https://doi.org/10.1139/z11-096"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,28,Thamnophis_scaliger,,Thamnophis_scaliger,Adult,,Female,Mexico,19.70000,-99.87000,Reguera_et_al_2011,"Reguera, S., Santos, X., Feriche, M., Mociño-Deloya, E., Setser, K., & Pleguezuelos, J. M. (2011). Diet and energetic constraints of an earthworm specialist, the Mesa Central Blotched Garter Snake (Thamnophis scaliger). Canadian Journal of Zoology, 89(12), 1178–1187. https://doi.org/10.1139/z11-096"
Reptile,Lizard,Chordata,Reptilia,Squamata,Anguidae,Barisia,Barisia imbricata,Barisia imbricata,7,Thamnophis_scaliger,,Thamnophis_scaliger,,,,Mexico,19.70000,-99.87000,Reguera_et_al_2011,"Reguera, S., Santos, X., Feriche, M., Mociño-Deloya, E., Setser, K., & Pleguezuelos, J. M. (2011). Diet and energetic constraints of an earthworm specialist, the Mesa Central Blotched Garter Snake (Thamnophis scaliger). Canadian Journal of Zoology, 89(12), 1178–1187. https://doi.org/10.1139/z11-096"
Reptile,Snake,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis scaliger,Thamnophis scaliger,1,Thamnophis_scaliger,,Thamnophis_scaliger,,,,Mexico,19.70000,-99.87000,Reguera_et_al_2011,"Reguera, S., Santos, X., Feriche, M., Mociño-Deloya, E., Setser, K., & Pleguezuelos, J. M. (2011). Diet and energetic constraints of an earthworm specialist, the Mesa Central Blotched Garter Snake (Thamnophis scaliger). Canadian Journal of Zoology, 89(12), 1178–1187. https://doi.org/10.1139/z11-096"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,,,1,Thamnophis_proximus ,_proximus,Thamnophis_proximus _proximus,Adult,,,"County Rd. H, west of Englewood, Englewood, Boone County, Missouri",38.82171,-92.18435,Resetarits_1983,"Resetarits, W. THAMNOPHIS PROXIMUS PROXIMUS (Western Ribbon Snake). FOOD. 1983. Herpetological Review 14(3): 75-75"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus,Anaxyrus punctatus,1,Thamnophis_hammondii,,Thamnophis_hammondii,Adult,522,Female,"Arroyo Las Animas, San Pedro de la Presa Oasis, La Paz, Baja California Sur",24.85022,-110.99178,Rodrigues-Robles_and_Galina-Tessaro_2006,"Rodrigues-Robles, J. and Galina-Tessaro, P. THAMNOPHIS HAMMONDII (Two-striped Gartersnake). DIET. 2006. Herpetological Review 37(3): 355-355"
Fish,Fish,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,Coptodon zillii,Coptodon zillii,1,Thamnophis_hammondii,,Thamnophis_hammondii,,341,Female,"Arroyo Las Animas, San Pedro de la Presa Oasis, La Paz, Baja California Sur",24.85022,-110.99178,Rodrigues-Robles_and_Galina-Tessaro_2006,"Rodrigues-Robles, J. and Galina-Tessaro, P. THAMNOPHIS HAMMONDII (Two-striped Gartersnake). DIET. 2006. Herpetological Review 37(3): 355-355"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus,Anaxyrus punctatus,1,Thamnophis_validus,_celaeno,Thamnophis_validus_celaeno,,348,Female,Mexico,23.38481,-109.81836,Rodrigues-Robles_and_Galina-Tessaro_2006,"Rodrigues-Robles, J. and Galina-Tessaro, P. THAMNOPHIS HAMMONDII (Two-striped Gartersnake). DIET. 2006. Herpetological Review 37(3): 355-355"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus,Anaxyrus punctatus,1,Thamnophis_validus,_celaeno,Thamnophis_validus_celaeno,,,,Mexico,23.38481,-109.81836,Rodrigues-Robles_and_Galina-Tessaro_2006,"Rodrigues-Robles, J. and Galina-Tessaro, P. THAMNOPHIS HAMMONDII (Two-striped Gartersnake). DIET. 2006. Herpetological Review 37(3): 355-355"
Fish,Fish,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,Gambusia affinis,Gambusia affinis,11,Thamnophis_sirtalis,_concinnus,Thamnophis_sirtalis_concinnus,,875,Female,United States,45.50470,-122.99000,Rombough_2020,"Rombough, C. THAMNOPHIS SIRTALIS CONCINNUS (Red-spotted Gartersnake). DIET. 2020. Herpetological Review 51(1): 158-158"
Invertebrate,Dragonfly,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,Anax junius,3,Thamnophis_sirtalis,_concinnus,Thamnophis_sirtalis_concinnus,,875,Female,United States,45.50470,-122.99000,Rombough_2020,"Rombough, C. THAMNOPHIS SIRTALIS CONCINNUS (Red-spotted Gartersnake). DIET. 2020. Herpetological Review 51(1): 158-158"
Mammal,Vole,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus (Mynomes) oregoni,Microtus oregoni,1,Thamnophis_elegans,_elegans,Thamnophis_elegans_elegans,Adult,564,Female,"bank of the North Santiam River, Marion County, Oregon",44.75800,-122.39270,Rombough_and_Leppin_2008,"Rombough, C., and Leppin, M. THAMNOPHIS ELEGANS ELEGANS (Mountain Garter Snake). PREDATION. 2008. Herpetological Review 39(3): 359-360"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,1,Thamnophis_ordinoides,,Thamnophis_ordinoides,Juvenile,201,Male,"ca. 1.6 km W of Aurora, Marion County, Oregon",45.23215,-122.78944,Rombough_and_Rombough_2007,"Rombough, C., Rombough, J. THAMNOPHIS ORDINOIDES (Northwestern Garter Snake). EXOTIC PREY. 2007. Herpetological Review 38(4): 470-470"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,1,Thamnophis_ordinoides,,Thamnophis_ordinoides,Juvenile,135,,"ca. 1.6 km W of Aurora, Marion County, Oregon",45.23215,-122.79008,Rombough_and_Rombough_2007,"Rombough, C., Rombough, J. THAMNOPHIS ORDINOIDES (Northwestern Garter Snake). EXOTIC PREY. 2007. Herpetological Review 38(4): 470-470"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,1,Thamnophis_ordinoides,,Thamnophis_ordinoides,,260,Male,"ca. 1.6 km W of Aurora, Marion County, Oregon",45.23215,-122.78919,Rombough_and_Rombough_2007,"Rombough, C., Rombough, J. THAMNOPHIS ORDINOIDES (Northwestern Garter Snake). EXOTIC PREY. 2007. Herpetological Review 38(4): 470-470"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,5,Thamnophis_ordinoides,,Thamnophis_ordinoides,Adult,520,Female,"Little White Salmon National Fish Hatchery, Skamania County, Washington",45.77306,-121.78167,Rombough_and_Rombough_2007,"Rombough, C., Rombough, J. THAMNOPHIS ORDINOIDES (Northwestern Garter Snake). EXOTIC PREY. 2007. Herpetological Review 38(4): 470-470"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates neovolcanicus,Lithobates neovolcanicus,1,Thamnophis_scalaris,,Thamnophis_scalaris,,416,Female,Mexico,19.37083,-100.08944,Romero_et_al_2003,"Romero, F., Andreu, G., Gonzalez, L. THAMNOPHIS SCALARIS (Mexican Alpine Blotched Garter Snake). DIET. 2003. Herpetological Review 34(1): 75-75"
Bird,Bird_Juvenile,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii extimus,Empidonax traillii extimus,1,Thamnophis_sirtalis,_dorsalis,Thamnophis_sirtalis_dorsalis,,,,United States,34.42160,-106.11042,Root_et_al_2014,"Root, S., Castenses, D., Moore, D., and Ahlers, D. THAMNOPHIS SIRTALIS DORSALIS (New Mexico Gartersnake). DIET. 2014. Herpetological Review 45(3): 520-520"
Bird,Bird_Adult,Chordata,Aves,Passeriformes,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult,550,,United States,43.02300,-90.14167,Sajdak_and_Sajdak_1999,"Sajdak, R. and Sajdak, S. THAMNOPHIS SIRTALIS SIRTALIS (Eastern Garter Snake). CARRION FEEDING. 1999. Herpetological Review 30(4): 229-229"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,1,Thamnophis_radix,,Thamnophis_radix,Adult,,Female,"15 km W of Morris, , Minnesota",45.62637,-96.05555,Schield_and_Waye_2012,"Schield, D. and Waye, H. THAMNOPHIS RADIX (Plains Gartersnake). DEFENSIVE BEHAVIOR: TONIC IMMOBILITY. 2012. Herpetological Review 43(2): 352-352"
Amphibian ,Frog_Tadpole,Chordata,Amphibia,Anura,Bufonidae,Incilius,,,1,Thamnophis_cyrtopsis,_collaris,Thamnophis_cyrtopsis_collaris,Juvenile,165,,"Chinipas, Chihuahua",27.39164,-108.53603,Schulte_et_al_2007,"Schulte, J., Smith, G., Lemos-Espinal, J., Smith, H. THAMNOPHIS CYRTOPSIS COLLARIS (Black-necked Gartersnake). DIET AND BROOD SIZE. 2007. Herpetological Review 38(4): 469-470"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates catesbeianus,Lithobates catesbeianus,22,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Arizona,,,Seigel_Unpublished_Data,"Seigel, R. Unpublished Data"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,7,Thamnophis_marcianus,,Thamnophis_marcianus,,,,Arizona,,,Seigel_Unpublished_Data,"Seigel, R. Unpublished Data"
Amphibian ,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Plethodon,Plethodon mississippi,Plethodon mississippi,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult,350,Female,United States,32.76108,-89.67038,Sinclair_and_Lee_2014,"Sinclair, A. and Lee, J. THAMNOPHIS SIRTALIS SIRTALIS (Eastern Gartersnake). DIET. 2014. Herpetological Review 45(3): 521-521"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus fowleri,Anaxyrus fowleri,1,Thamnophis_proximus ,_proximus,Thamnophis_proximus _proximus,Adult,638,Female,"Tara Wildlife Refuge, Vicksburg, Warren County, Mississippi",32.76108,-89.67038,Sinclair_et_al_2014,"Lee, J., Sinclair, A., Narnum, K., and Lemmons, S. THAMNOPHIS PROXIMUS PROXIMUS (Orange-striped Ribbonsnake). DIET. 2014. Herpetological Review 45(4): 714-714"
Reptile,Snake,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis proximus,Thamnophis proximus,2,Thamnophis_proximus ,,Thamnophis_proximus ,,,,"Illinois, USA",,,Smith_1961,"Smith, P.W. 1961. The Amphibians and Reptiles of Illinois. Illinois Natural History Survey Bulletin 28: 1–298."
Amphibian ,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Gyrinophilus,Gyrinophilus porphyriticus,Gyrinophilus porphyriticus,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,United States,36.87100,-82.46170,Smith_2016,"Smith, W. GYRINOPHILUS PORPHYRITICUS (Spring Salamander). DEFENSIVE BEHAVIOR. 2016. Herpetological Review 47(2): 276-276"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Microhylidae,Gastrophyne,Gastrophryne olivacea,Gastrophryne olivacea,3,Thamnophis_cyrtopsis,_cyrtopsis,Thamnophis_cyrtopsis_cyrtopsis,,,,"Yecora, Sonora",28.36778,-108.92572,Smith_et_al_2005,"Smith, H., Lemos-Espinal, J. Chiszar, D. GASTROPHRYNE OLIVACEA (Great Plains Narrow-mouthed Toad). PREDATION. 2005. Herpetological Review 36(3): 300-300"
Reptile,Snake,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis eques,Thamnophis eques,1,Thamnophis_scalaris,,Thamnophis_scalaris,Adult,370,,Mexico,19.40000,-99.68000,Soria_diaz_et_al_2015,"Soria-Diaz, L., Dominguez-Vega, H., Gomez-Ortiz, Y., Manjarrez, J., Rubio-Blanco, T. Mundo_hernandez, V., and Perez-Almaza, C. THAMNOPHIS SCALARIS (Mexican Alpine Blotched Gartersnake) and T. EQUES (Mexican Gartersnake). PREDATOR-PREY RELATIONSHIPS. 2015. Herpetological Review 46(1): 109-109"
Amphibian ,Frog_Tadpole,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus,Anaxyrus punctatus,35,Thamnophis_cyrtopsis,_cyrtopsis,Thamnophis_cyrtopsis_cyrtopsis,Juvenile,165,,"Blackwater Canyon, Peloncillo Mountains, Hidalgo County, New Mexico",31.50775,-109.01025,Stone_and_Day_2011,"Stone, P. and Ligon, D. BUFO PUNCTATUS (Red-spotted Toad) and THAMNOPHIS CYRTOPSIS (Black-necked Garter Snake). PREY-PREDATOR. 2011. Herpetological Review 42(1): 82-83"
Reptile,Gecko,Chordata,Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx brevis,Coleonyx brevis,1,Thamnophis_marcianus,,Thamnophis_marcianus,Adult,,,"Mota de Corona, , Coahuila",27.41528,-101.17090,Streicher_et_al_2010,"Streicher, J., Franklin, C., Makowsky, R., and Cabrera-Guzman, E. THAMNOPHIS MARCIANUS (Checkered Gartersnake). DIET. 2010. Herpetological Review 41(2): 238-238"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Atlantihyla,Atlantihyla spinipollex,Atlantihyla spinipollex,1,Thamnophis_fulvus,,Thamnophis_fulvus,,,Male,Alta Verapaz,15.39858,-90.37083,Stuart_1948,"Stuart, L.C. (1948). The amphibians and reptiles of Alta Verapaz, Guatemala. Miscellaneous Publications of the Museum of Zoology University of Michigan 69: 1-109"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus americanus,Anaxyrus americanus,17,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,,,3,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates clamitans,Lithobates clamitans,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates pipiens ,Lithobates pipiens ,4,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates sylvaticus,Lithobates sylvaticus,2,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Plethodon,Plethodon cinereus ,Plethodon cinereus ,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Plethodon,Plethodon glutinosus,Plethodon glutinosus,4,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Bird,Bird_Adult,Chordata,Aves,Passeriformes,Passerellidae,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Earthworm ,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,23,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Spider,Arthropoda,Arachnida,,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Millipede,Arthropoda,Diplopoda,,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Beetle,Arthropoda,Insecta,Coleoptera,,,,,16,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Ant ,Arthropoda,Insecta,Hymenoptera,Formicidae ,,,,5,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Butterfly,Arthropoda,Insecta,Lepidoptera ,,,,,3,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Grasshopper,Arthropoda,Insecta,Orthoptera,Acrididae,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Grasshopper,Arthropoda,Insecta,Orthoptera,Acrididae,,,,2,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Cricket,Arthropoda,Insecta,Orthoptera,Gryllidae,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Invertebrate,Snail,Mollusca,Gastropoda,Helicoidea,Polygyridae,Stenotrema ,,,3,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Mammal,Mouse ,Chordata,Mammalia,Rodentia,Muridae,Apodemus ,,,5,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Pennsylvania ,,,Surface_1906,"Surface H. 1906. The serpents of Pennsylvania. Pennsylvania State Department of Agriculture Monthly Bulletin Division Zoology, 4(4/5): 114–208."
Bird,Bird_Adult,Chordata,Aves,Passeriformes,Icteridae,Sturnella,Sturnella neglecta ,Sturnella neglecta ,1,Thamnophis_sirtalis,_parietalis,Thamnophis_sirtalis_parietalis,Adult,590,Female,United States,40.78730,-98.46500,Svoboda_et_al_2014,"Svoboda, C., Wright, G., Frisch, J., and Geluso, K. THAMNOPHIS SIRTALIS PARIETALIS (Red-sided Gartersnake). DIET AND ACCIDENTAL MORTALITY. 2014. Herpetological Review 45(3): 520-521"
Amphibian ,Salamander_Adult,Chordata,Amphibia,Urodela,Salamandridae,Notophthalmus,Notophthalmus meridionalis kallerti,Notophthalmus meridionalis kallerti,1,Thamnophis_marcianus,,Thamnophis_marcianus,,,,"6.5 miles east of Sabanito, San Luis Potosi",22.60028,-100.43277,Taylor_1949,"Taylor, E.H. (1949). A preliminary account of the herpetology of the state of San Luis Potosí, México. University of Kansas science bulletin, 33, 169-215."
Amphibian ,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Isthmura,Isthmura bellii,Isthmura bellii,1,Thamnophis_scaliger,,Thamnophis_scaliger,,,,Mexico,22.60028,-100.43277,Taylor_1949,"Taylor, E.H. (1949). A preliminary account of the herpetology of the state of San Luis Potosí, México. University of Kansas science bulletin, 33, 169-215."
Amphibian ,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Chiropterotriton,,,1,Thamnophis_sumichrasti,,Thamnophis_sumichrasti,Juvenile,,,Mexico,22.60028,-100.43277,Taylor_1949,"Taylor, E.H. (1949). A preliminary account of the herpetology of the state of San Luis Potosí, México. University of Kansas science bulletin, 33, 169-215."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,,,1,Thamnophis_nigronuchalis,,Thamnophis_nigronuchalis,,,,Mexico,,,Thompson_1957,"Thompson, F. 1957. A New Mexican Gartersnake (Genus Thamnophis) With Notes on Related Forms.  OCCASIONAL PAPERS OF THE MUSEUM OF ZOOLOGY, UNIVERSITY OF MICHIGAN. Number 584. "
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,1,Thamnophis_nigronuchalis,,Thamnophis_nigronuchalis,,,,Mexico,,,Thompson_1957,"Thompson, F. 1957. A New Mexican Gartersnake (Genus Thamnophis) With Notes on Related Forms.  OCCASIONAL PAPERS OF THE MUSEUM OF ZOOLOGY, UNIVERSITY OF MICHIGAN. Number 584. "
